subplot,replicate,severity,treatment,tag,species,DBH_cm,dbh.class,health_s,canopy,leaf.area,latitude,longitude,a,b,fate,bands_in,date,DOY,week,notes,lai_dist
B01E,B,0,control,1727,ACRU,25.1,23-28,L,OS,101.3817921,45.5567549,-84.726724,0.03117,2.778,live,0.03,8/14/2019,226,16,,
B01E,B,0,control,1727,ACRU,25.1,23-28,L,OS,101.3817921,45.5567549,-84.726724,0.03117,2.778,live,0.05,11/12/2019,316,17,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.05,11/2/2018,306,1,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.06,4/10/2019,100,2,,no
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.06,5/17/2019,137,3,,no
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.07,5/23/2019,143,4,,no
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.07,5/30/2019,150,5,,no
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.07,6/5/2019,156,6,,yes
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.08,6/11/2019,162,7,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.08,6/18/2019,169,8,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.11,6/26/2019,177,9,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.14,7/3/2019,184,10,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.16,7/10/2019,191,11,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.2,7/17/2019,198,12,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.2,7/24/2019,205,13,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.22,7/31/2019,212,14,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.22,8/8/2019,220,15,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.22,8/14/2019,226,16,,
B01E,B,0,control,1730,ACRU,22.7,18-23,L,OS,86.84448675,45.5568066,-84.7267191,0.03117,2.778,live,0.22,11/12/2019,316,17,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0,11/2/2018,306,1,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,-0.03,4/10/2019,100,2,,no
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,-0.02,5/17/2019,137,3,,no
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,-0.02,5/23/2019,143,4,,no
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,-0.02,5/30/2019,150,5,,no
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,-0.02,6/5/2019,156,6,,yes
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0,6/11/2019,162,7,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.01,6/18/2019,169,8,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.04,6/26/2019,177,9,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.06,7/3/2019,184,10,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.06,7/10/2019,191,11,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.1,7/17/2019,198,12,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.11,7/24/2019,205,13,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.12,7/31/2019,212,14,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.11,8/8/2019,220,15,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.11,8/14/2019,226,16,,
B01W,B,0,control,1551,ACRU,21.3,18-23,L,OD,78.73485319,45.5567178,-84.7270464,0.03117,2.778,live,0.14,11/12/2019,316,17,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,11/2/2018,306,1,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,4/10/2019,100,2,,no
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,5/17/2019,137,3,,no
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,5/23/2019,143,4,,no
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,5/30/2019,150,5,,no
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,6/5/2019,156,6,,yes
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,6/11/2019,162,7,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,6/18/2019,169,8,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,6/26/2019,177,9,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,7/3/2019,184,10,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,7/10/2019,191,11,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,7/17/2019,198,12,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,7/24/2019,205,13,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,7/31/2019,212,14,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,8/8/2019,220,15,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,8/14/2019,226,16,,
B01W,B,0,control,1553,ACRU,9.2,13-Aug,L,OS,21.61203623,45.5567354,-84.7270358,0.03117,2.778,live,0.06,11/12/2019,316,17,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0,11/2/2018,306,1,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0,4/10/2019,100,2,,no
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0,5/17/2019,137,3,,no
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0,5/23/2019,143,4,,no
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0,5/30/2019,150,5,,no
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0,6/5/2019,156,6,,yes
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.02,6/11/2019,162,7,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.03,6/18/2019,169,8,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.05,6/26/2019,177,9,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.07,7/3/2019,184,10,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.07,7/10/2019,191,11,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.1,7/17/2019,198,12,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.1,7/24/2019,205,13,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.1,7/31/2019,212,14,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.1,8/8/2019,220,15,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.1,8/14/2019,226,16,,
B01W,B,0,control,1557,ACRU,19.9,18-23,L,OD,70.90815256,45.5567776,-84.7270005,0.03117,2.778,live,0.11,11/12/2019,316,17,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,11/2/2018,306,1,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,4/10/2019,100,2,,no
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,5/17/2019,137,3,,no
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.06,5/23/2019,143,4,,no
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,5/30/2019,150,5,,no
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.03,6/5/2019,156,6,,yes
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,6/11/2019,162,7,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,6/18/2019,169,8,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,6/26/2019,177,9,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,7/3/2019,184,10,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.03,7/10/2019,191,11,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,7/17/2019,198,12,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.03,7/24/2019,205,13,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.03,7/31/2019,212,14,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.04,8/8/2019,220,15,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.03,8/14/2019,226,16,,
B01W,B,0,control,1561,ACRU,10.3,13-Aug,L,OS,25.71767826,45.556772,-84.7269877,0.03117,2.778,live,0.03,11/12/2019,316,17,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0,11/2/2018,306,1,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,-0.02,4/10/2019,100,2,,no
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,-0.02,5/17/2019,137,3,,no
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,-0.01,5/23/2019,143,4,,no
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,-0.01,5/30/2019,150,5,,no
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,-0.01,6/5/2019,156,6,,yes
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0,6/11/2019,162,7,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0,6/18/2019,169,8,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0,6/26/2019,177,9,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0.01,7/3/2019,184,10,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0.01,7/10/2019,191,11,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0.01,7/17/2019,198,12,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0.01,7/24/2019,205,13,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0.02,7/31/2019,212,14,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0.02,8/8/2019,220,15,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0.02,8/14/2019,226,16,,
B01W,B,0,control,1563,ACRU,17.1,13-18,L,OD,56.14052153,45.5567739,-84.7270078,0.03117,2.778,live,0.02,11/12/2019,316,17,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,0,11/2/2018,306,1,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,4/10/2019,100,2,,no
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,5/17/2019,137,3,,no
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,5/23/2019,143,4,,no
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,5/30/2019,150,5,,no
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,6/5/2019,156,6,,yes
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,6/11/2019,162,7,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,6/18/2019,169,8,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,6/26/2019,177,9,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,7/3/2019,184,10,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.01,7/10/2019,191,11,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,0,7/17/2019,198,12,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,0,7/24/2019,205,13,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,0,7/31/2019,212,14,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,0,8/8/2019,220,15,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,0,8/14/2019,226,16,,
B01W,B,0,control,1565,ACRU,16.6,13-18,L,OD,53.63260459,45.5567353,-84.7269975,0.03117,2.778,live,-0.03,11/12/2019,316,17,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,0,11/2/2018,306,1,reset,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,4/10/2019,100,2,,no
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,5/17/2019,137,3,,no
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,5/23/2019,143,4,,no
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,5/30/2019,150,5,,no
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,6/5/2019,156,6,,yes
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,6/11/2019,162,7,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,6/18/2019,169,8,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,6/26/2019,177,9,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,7/3/2019,184,10,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.08,7/10/2019,191,11,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,7/17/2019,198,12,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,7/24/2019,205,13,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,7/31/2019,212,14,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,8/8/2019,220,15,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,8/14/2019,226,16,,
B01W,B,0,control,1566,ACRU,13.2,13-18,L,OD,37.68307085,45.5567297,-84.7269843,0.03117,2.778,live,-0.09,11/12/2019,316,17,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.07,11/2/2018,306,1,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.09,4/10/2019,100,2,,no
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.08,5/17/2019,137,3,,no
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.09,5/23/2019,143,4,,no
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.08,5/30/2019,150,5,,no
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.09,6/5/2019,156,6,,yes
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.09,6/11/2019,162,7,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.09,6/18/2019,169,8,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.09,6/26/2019,177,9,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.09,7/3/2019,184,10,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.09,7/10/2019,191,11,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.1,7/17/2019,198,12,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.1,7/24/2019,205,13,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.1,7/31/2019,212,14,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.1,8/8/2019,220,15,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.1,8/14/2019,226,16,,
B01W,B,0,control,1571,ACRU,26.8,23-28,L,OD,112.1476082,45.5567728,-84.7269602,0.03117,2.778,live,0.13,11/12/2019,316,17,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.04,11/2/2018,306,1,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.03,4/10/2019,100,2,,no
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.03,5/17/2019,137,3,,no
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.04,5/23/2019,143,4,,no
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.04,5/30/2019,150,5,,no
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.04,6/5/2019,156,6,,yes
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.06,6/11/2019,162,7,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.06,6/18/2019,169,8,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.09,6/26/2019,177,9,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.11,7/3/2019,184,10,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.12,7/10/2019,191,11,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.14,7/17/2019,198,12,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.15,7/24/2019,205,13,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.16,7/31/2019,212,14,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.16,8/8/2019,220,15,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.16,8/14/2019,226,16,,
B01W,B,0,control,1581,QURU,8.8,13-Aug,L,OS,16.13436471,45.5566557,-84.7270408,0.0398,2.7734,live,0.19,11/12/2019,316,17,,
B01W,B,0,control,1596,POGR,39.6,38-43,L,OD,185.0308779,45.5565912,-84.7270519,0.1387,2.3498,live,0,11/2/2018,306,1,reset,
B01W,B,0,control,1596,POGR,39.6,38-43,L,OD,185.0308779,45.5565912,-84.7270519,0.1387,2.3498,live,0.03,4/10/2019,100,2,,no
B01W,B,0,control,1596,POGR,39.6,38-43,L,OD,185.0308779,45.5565912,-84.7270519,0.1387,2.3498,live,0.02,5/17/2019,137,3,,no
B01W,B,0,control,1596,POGR,39.6,38-43,L,OD,185.0308779,45.5565912,-84.7270519,0.1387,2.3498,live,0.03,5/23/2019,143,4,,no
