"subplot_id","tag","species","band_in","date","notes"
"A04E",2746,"POGR",0.3,2019-08-08,NA
"A04E",2746,"POGR",0.3,2019-08-14,NA
"A04E",2746,"POGR",0.27,2019-11-12,NA
"A04E",2748,"POGR",0.12,2018-11-02,NA
"A04E",2748,"POGR",0.12,2019-04-10,NA
"A04E",2748,"POGR",0.09,2019-05-17,NA
"A04E",2748,"POGR",0.11,2019-05-24,NA
"A04E",2748,"POGR",0.11,2019-05-30,NA
"A04E",2748,"POGR",0.12,2019-06-05,NA
"A04E",2748,"POGR",0.15,2019-06-11,NA
"A04E",2748,"POGR",0.17,2019-06-18,NA
"A04E",2748,"POGR",0.21,2019-06-26,NA
"A04E",2748,"POGR",0.21,2019-07-03,NA
"A04E",2748,"POGR",0.22,2019-07-10,NA
"A04E",2748,"POGR",0.24,2019-07-17,NA
"A04E",2748,"POGR",0.24,2019-07-24,NA
"A04E",2748,"POGR",0.25,2019-07-31,NA
"A04E",2748,"POGR",0.25,2019-08-08,NA
"A04E",2748,"POGR",0.25,2019-08-14,NA
"A04E",2748,"POGR",0.31,2019-11-12,NA
"A04E",2752,"ACSA",0.04,2019-05-30,"new band"
"A04E",2752,"ACSA",0.04,2019-06-05,NA
"A04E",2752,"ACSA",0.04,2019-06-11,NA
"A04E",2752,"ACSA",0.04,2019-06-18,NA
"A04E",2752,"ACSA",0.05,2019-06-26,NA
"A04E",2752,"ACSA",0.07,2019-07-03,NA
"A04E",2752,"ACSA",0.1,2019-07-10,NA
"A04E",2752,"ACSA",0.13,2019-07-17,NA
"A04E",2752,"ACSA",0.14,2019-07-24,NA
"A04E",2752,"ACSA",0.15,2019-07-31,NA
"A04E",2752,"ACSA",0.16,2019-08-08,NA
"A04E",2752,"ACSA",0.16,2019-08-14,NA
"A04E",2752,"ACSA",0.17,2019-11-12,NA
"A04E",2757,"ACSA",0,2018-11-02,NA
"A04E",2757,"ACSA",0.01,2019-04-10,NA
"A04E",2757,"ACSA",0.01,2019-05-17,NA
"A04E",2757,"ACSA",0.01,2019-05-24,NA
"A04E",2757,"ACSA",0.01,2019-05-30,NA
"A04E",2757,"ACSA",0.01,2019-06-05,NA
"A04E",2757,"ACSA",0.02,2019-06-11,NA
"A04E",2757,"ACSA",0.03,2019-06-18,NA
"A04E",2757,"ACSA",0.09,2019-06-26,NA
"A04E",2757,"ACSA",0.14,2019-07-03,NA
"A04E",2757,"ACSA",0.19,2019-07-10,NA
"A04E",2757,"ACSA",0.23,2019-07-17,NA
"A04E",2757,"ACSA",0.27,2019-07-24,NA
"A04E",2757,"ACSA",0.31,2019-07-31,NA
"A04E",2757,"ACSA",0.36,2019-08-08,NA
"A04E",2757,"ACSA",0.37,2019-08-14,NA
"A04E",2757,"ACSA",0.43,2019-11-12,NA
"A04E",2761,"POGR",0.01,2018-11-02,NA
"A04E",2761,"POGR",0.01,2019-04-10,NA
"A04E",2761,"POGR",-0.01,2019-05-17,NA
"A04E",2761,"POGR",0,2019-05-24,NA
"A04E",2761,"POGR",0,2019-05-30,NA
"A04E",2761,"POGR",0,2019-06-05,NA
"A04E",2761,"POGR",0,2019-06-11,NA
"A04E",2761,"POGR",0.01,2019-06-18,NA
"A04E",2761,"POGR",0.01,2019-06-26,NA
"A04E",2761,"POGR",0.01,2019-07-03,NA
"A04E",2761,"POGR",0.05,2019-07-10,NA
"A04E",2761,"POGR",0.04,2019-07-17,NA
"A04E",2761,"POGR",0.04,2019-07-24,NA
"A04E",2761,"POGR",0.04,2019-07-31,NA
"A04E",2761,"POGR",0.04,2019-08-08,NA
"A04E",2761,"POGR",0.04,2019-08-14,NA
"A04E",2761,"POGR",-0.07,2019-11-12,NA
"A04W",2583,"ACRU",0.03,2018-11-02,NA
"A04W",2583,"ACRU",0.04,2019-04-10,NA
"A04W",2583,"ACRU",0.02,2019-05-17,NA
"A04W",2583,"ACRU",0.02,2019-05-24,NA
"A04W",2583,"ACRU",0.02,2019-05-30,NA
"A04W",2583,"ACRU",0.02,2019-06-05,NA
"A04W",2583,"ACRU",0.07,2019-06-11,NA
"A04W",2583,"ACRU",0.08,2019-06-18,NA
"A04W",2583,"ACRU",0.13,2019-06-26,NA
"A04W",2583,"ACRU",0.17,2019-07-03,NA
"A04W",2583,"ACRU",0.19,2019-07-10,NA
"A04W",2583,"ACRU",0.25,2019-07-17,NA
"A04W",2583,"ACRU",0.28,2019-07-24,NA
"A04W",2583,"ACRU",0.31,2019-07-31,NA
"A04W",2583,"ACRU",0.33,2019-08-08,NA
"A04W",2583,"ACRU",0.34,2019-08-14,NA
"A04W",2583,"ACRU",0.38,2019-11-12,NA
"A04W",2584,"ACRU",0.09,2018-11-02,NA
"A04W",2584,"ACRU",0.12,2019-04-10,NA
"A04W",2584,"ACRU",0.07,2019-05-17,NA
"A04W",2584,"ACRU",0.06,2019-05-24,NA
"A04W",2584,"ACRU",0.05,2019-05-30,NA
"A04W",2584,"ACRU",0.05,2019-06-05,NA
"A04W",2584,"ACRU",0.03,2019-06-11,NA
"A04W",2584,"ACRU",0.05,2019-06-18,NA
"A04W",2584,"ACRU",0.06,2019-06-26,NA
"A04W",2584,"ACRU",0.09,2019-07-03,NA
"A04W",2584,"ACRU",0.09,2019-07-10,NA
"A04W",2584,"ACRU",0.1,2019-07-17,NA
"A04W",2584,"ACRU",0.12,2019-07-24,NA
"A04W",2584,"ACRU",0.14,2019-07-31,NA
"A04W",2584,"ACRU",0.15,2019-08-08,NA
"A04W",2584,"ACRU",0.15,2019-08-14,NA
"A04W",2584,"ACRU",0.21,2019-11-12,NA
"A04W",2593,"FAGR",0.03,2018-11-02,NA
"A04W",2593,"FAGR",0.03,2019-04-10,NA
"A04W",2593,"FAGR",0.03,2019-05-17,NA
"A04W",2593,"FAGR",0.03,2019-05-24,NA
"A04W",2593,"FAGR",0.03,2019-05-30,NA
"A04W",2593,"FAGR",0.03,2019-06-05,NA
"A04W",2593,"FAGR",0.03,2019-06-11,NA
"A04W",2593,"FAGR",0.03,2019-06-18,NA
"A04W",2593,"FAGR",0.03,2019-06-26,NA
"A04W",2593,"FAGR",0.03,2019-07-03,NA
"A04W",2593,"FAGR",0.03,2019-07-10,NA
"A04W",2593,"FAGR",0.04,2019-07-17,NA
"A04W",2593,"FAGR",0.05,2019-07-24,NA
"A04W",2593,"FAGR",0.05,2019-07-31,NA
"A04W",2593,"FAGR",0.05,2019-08-08,NA
"A04W",2593,"FAGR",0.05,2019-08-14,NA
"A04W",2593,"FAGR",0.06,2019-11-12,NA
"A04W",2595,"ACSA",0,2018-11-02,NA
"A04W",2595,"ACSA",-0.03,2019-04-10,NA
"A04W",2595,"ACSA",-0.03,2019-05-17,NA
"A04W",2595,"ACSA",-0.03,2019-05-24,NA
"A04W",2595,"ACSA",-0.03,2019-05-30,NA
"A04W",2595,"ACSA",-0.03,2019-06-05,NA
"A04W",2595,"ACSA",-0.03,2019-06-11,NA
"A04W",2595,"ACSA",-0.03,2019-06-18,NA
"A04W",2595,"ACSA",-0.03,2019-06-26,NA
"A04W",2595,"ACSA",-0.03,2019-07-03,NA
"A04W",2595,"ACSA",-0.03,2019-07-10,NA
"A04W",2595,"ACSA",-0.03,2019-07-17,NA
"A04W",2595,"ACSA",-0.03,2019-07-24,NA
"A04W",2595,"ACSA",-0.02,2019-07-31,NA
"A04W",2595,"ACSA",-0.02,2019-08-08,NA
"A04W",2595,"ACSA",-0.02,2019-08-14,NA
"A04W",2595,"ACSA",-0.01,2019-11-12,NA
"A04W",2596,"FAGR",0.02,2018-11-02,NA
"A04W",2596,"FAGR",0.02,2019-04-10,NA
"A04W",2596,"FAGR",0.02,2019-05-17,NA
"A04W",2596,"FAGR",0.02,2019-05-24,NA
"A04W",2596,"FAGR",0.02,2019-05-30,NA
"A04W",2596,"FAGR",0.06,2019-06-05,NA
"A04W",2596,"FAGR",0.02,2019-06-11,NA
"A04W",2596,"FAGR",0.03,2019-06-18,NA
"A04W",2596,"FAGR",0.04,2019-06-26,NA
"A04W",2596,"FAGR",0.04,2019-07-03,NA
"A04W",2596,"FAGR",0.04,2019-07-10,NA
"A04W",2596,"FAGR",0.05,2019-07-17,NA
"A04W",2596,"FAGR",0.06,2019-07-24,NA
"A04W",2596,"FAGR",0.06,2019-07-31,NA
"A04W",2596,"FAGR",0.07,2019-08-08,NA
"A04W",2596,"FAGR",0.07,2019-08-14,NA
"A04W",2596,"FAGR",0.08,2019-11-12,NA
"A04W",2607,"ACSA",0.05,2018-11-02,NA
"A04W",2607,"ACSA",0.03,2019-04-10,NA
"A04W",2607,"ACSA",0.03,2019-05-17,NA
"A04W",2607,"ACSA",0.04,2019-05-24,NA
"A04W",2607,"ACSA",0.03,2019-05-30,NA
"A04W",2607,"ACSA",0.03,2019-06-05,NA
"A04W",2607,"ACSA",0.04,2019-06-11,NA
"A04W",2607,"ACSA",0.04,2019-06-18,NA
"A04W",2607,"ACSA",0.04,2019-06-26,NA
"A04W",2607,"ACSA",0.04,2019-07-03,NA
"A04W",2607,"ACSA",0.04,2019-07-10,NA
"A04W",2607,"ACSA",0.04,2019-07-17,NA
"A04W",2607,"ACSA",0.04,2019-07-24,NA
"A04W",2607,"ACSA",0.04,2019-07-31,NA
"A04W",2607,"ACSA",0.04,2019-08-08,NA
"A04W",2607,"ACSA",0.04,2019-08-14,NA
"A04W",2607,"ACSA",0.05,2019-11-12,NA
"A04W",2610,"ACSA",0,2018-11-02,NA
"A04W",2610,"ACSA",-0.01,2019-04-10,NA
"A04W",2610,"ACSA",0,2019-05-17,NA
"A04W",2610,"ACSA",0,2019-05-24,NA
"A04W",2610,"ACSA",0,2019-05-30,NA
"A04W",2610,"ACSA",0,2019-06-05,NA
"A04W",2610,"ACSA",0.01,2019-06-11,NA
"A04W",2610,"ACSA",0.02,2019-06-18,NA
"A04W",2610,"ACSA",0.06,2019-06-26,NA
"A04W",2610,"ACSA",0.09,2019-07-03,NA
"A04W",2610,"ACSA",0.1,2019-07-10,NA
"A04W",2610,"ACSA",0.13,2019-07-17,NA
"A04W",2610,"ACSA",0.14,2019-07-24,NA
"A04W",2610,"ACSA",0.15,2019-07-31,NA
"A04W",2610,"ACSA",0.15,2019-08-08,NA
"A04W",2610,"ACSA",0.15,2019-08-14,NA
"A04W",2610,"ACSA",0.17,2019-11-12,NA
"A04W",2614,"ACSA",0.02,2018-11-02,NA
"A04W",2614,"ACSA",0.02,2019-04-10,NA
"A04W",2614,"ACSA",0.03,2019-05-17,NA
"A04W",2614,"ACSA",0.03,2019-05-24,NA
"A04W",2614,"ACSA",0.03,2019-05-30,NA
"A04W",2614,"ACSA",0.03,2019-06-05,NA
"A04W",2614,"ACSA",0.03,2019-06-11,NA
"A04W",2614,"ACSA",0.03,2019-06-18,NA
"A04W",2614,"ACSA",0.03,2019-06-26,NA
"A04W",2614,"ACSA",0.03,2019-07-03,NA
"A04W",2614,"ACSA",0.03,2019-07-10,NA
"A04W",2614,"ACSA",0.04,2019-07-17,NA
"A04W",2614,"ACSA",0.04,2019-07-24,NA
"A04W",2614,"ACSA",0.04,2019-07-31,NA
"A04W",2614,"ACSA",0.04,2019-08-08,NA
"A04W",2614,"ACSA",0.04,2019-08-14,NA
"A04W",2614,"ACSA",0.05,2019-11-12,NA
"A04W",2623,"ACRU",0,2018-11-02,NA
"A04W",2623,"ACRU",-0.05,2019-04-10,NA
"A04W",2623,"ACRU",-0.05,2019-05-17,NA
"A04W",2623,"ACRU",-0.05,2019-05-24,NA
"A04W",2623,"ACRU",-0.05,2019-05-30,NA
"A04W",2623,"ACRU",-0.05,2019-06-05,NA
"A04W",2623,"ACRU",-0.04,2019-06-11,NA
"A04W",2623,"ACRU",-0.05,2019-06-18,NA
"A04W",2623,"ACRU",-0.04,2019-06-26,NA
"A04W",2623,"ACRU",-0.04,2019-07-03,NA
"A04W",2623,"ACRU",-0.04,2019-07-10,NA
"A04W",2623,"ACRU",-0.04,2019-07-17,"dead"
"A04W",2623,"ACRU",-0.04,2019-07-24,"dead"
"A04W",2623,"ACRU",-0.04,2019-07-31,NA
"A04W",2623,"ACRU",-0.04,2019-08-08,NA
"A04W",2623,"ACRU",-0.04,2019-08-14,NA
"A04W",2623,"ACRU",-0.05,2019-11-12,NA
"A04W",2627,"ACRU",0.02,2018-11-02,NA
"A04W",2627,"ACRU",0.03,2019-04-10,NA
"A04W",2627,"ACRU",0.03,2019-05-17,NA
"A04W",2627,"ACRU",0.03,2019-05-24,NA
"A04W",2627,"ACRU",0.03,2019-05-30,NA
"A04W",2627,"ACRU",0.03,2019-06-05,NA
"A04W",2627,"ACRU",0.04,2019-06-11,NA
"A04W",2627,"ACRU",0.05,2019-06-18,NA
"A04W",2627,"ACRU",0.07,2019-06-26,NA
"A04W",2627,"ACRU",0.09,2019-07-03,NA
"A04W",2627,"ACRU",0.1,2019-07-10,NA
"A04W",2627,"ACRU",0.12,2019-07-17,NA
"A04W",2627,"ACRU",0.14,2019-07-24,NA
"A04W",2627,"ACRU",0.15,2019-07-31,NA
"A04W",2627,"ACRU",0.16,2019-08-08,NA
"A04W",2627,"ACRU",0.15,2019-08-14,NA
"A04W",2627,"ACRU",0.14,2019-11-12,NA
"A04W",2637,"ACSA",0.04,2018-11-02,NA
"A04W",2637,"ACSA",0.04,2019-04-10,NA
"A04W",2637,"ACSA",0.04,2019-05-17,NA
"A04W",2637,"ACSA",0.04,2019-05-24,NA
"A04W",2637,"ACSA",0.04,2019-05-30,NA
"A04W",2637,"ACSA",0.04,2019-06-05,NA
"A04W",2637,"ACSA",0.05,2019-06-11,NA
"A04W",2637,"ACSA",0.05,2019-06-18,NA
"A04W",2637,"ACSA",0.05,2019-06-26,NA
"A04W",2637,"ACSA",0.05,2019-07-03,NA
"A04W",2637,"ACSA",0.05,2019-07-10,NA
"A04W",2637,"ACSA",0.06,2019-07-17,NA
"A04W",2637,"ACSA",0.06,2019-07-24,NA
"A04W",2637,"ACSA",0.06,2019-07-31,NA
"A04W",2637,"ACSA",0.07,2019-08-08,NA
"A04W",2637,"ACSA",0.07,2019-08-14,NA
"A04W",2637,"ACSA",0.08,2019-11-12,NA
"A04W",2640,"POGR",0.03,2018-11-02,NA
"A04W",2640,"POGR",0.03,2019-04-10,NA
"A04W",2640,"POGR",0.03,2019-05-17,NA
"A04W",2640,"POGR",0.03,2019-05-24,NA
"A04W",2640,"POGR",0.03,2019-05-30,NA
"A04W",2640,"POGR",0.03,2019-06-05,NA
"A04W",2640,"POGR",0.07,2019-06-11,NA
"A04W",2640,"POGR",0.1,2019-06-18,NA
"A04W",2640,"POGR",0.15,2019-06-26,NA
"A04W",2640,"POGR",0.16,2019-07-03,NA
"A04W",2640,"POGR",0.16,2019-07-10,NA
"A04W",2640,"POGR",0.18,2019-07-17,NA
"A04W",2640,"POGR",0.18,2019-07-24,NA
"A04W",2640,"POGR",0.19,2019-07-31,NA
"A04W",2640,"POGR",0.19,2019-08-08,NA
"A04W",2640,"POGR",0.19,2019-08-14,NA
"A04W",2640,"POGR",0.25,2019-11-12,NA
"A04W",2642,"ACSA",0.04,2018-11-02,NA
"A04W",2642,"ACSA",0.03,2019-04-10,NA
"A04W",2642,"ACSA",0.03,2019-05-17,NA
"A04W",2642,"ACSA",0.03,2019-05-24,NA
"A04W",2642,"ACSA",0.04,2019-05-30,NA
"A04W",2642,"ACSA",0.04,2019-06-05,NA
"A04W",2642,"ACSA",0.05,2019-06-11,NA
"A04W",2642,"ACSA",0.06,2019-06-18,NA
"A04W",2642,"ACSA",0.09,2019-06-26,NA
"A04W",2642,"ACSA",0.12,2019-07-03,NA
"A04W",2642,"ACSA",0.14,2019-07-10,NA
"A04W",2642,"ACSA",0.17,2019-07-17,NA
"A04W",2642,"ACSA",0.18,2019-07-24,NA
"A04W",2642,"ACSA",0.19,2019-07-31,NA
"A04W",2642,"ACSA",0.2,2019-08-08,NA
"A04W",2642,"ACSA",0.2,2019-08-14,NA
"A04W",2642,"ACSA",0.22,2019-11-12,NA
"A04W",2643,"ACSA",0.03,2018-11-02,NA
"A04W",2643,"ACSA",0.03,2019-04-10,NA
"A04W",2643,"ACSA",0.03,2019-05-17,NA
"A04W",2643,"ACSA",0.03,2019-05-24,NA
"A04W",2643,"ACSA",0.03,2019-05-30,NA
"A04W",2643,"ACSA",0.03,2019-06-05,NA
"A04W",2643,"ACSA",0.03,2019-06-11,NA
"A04W",2643,"ACSA",0.03,2019-06-18,NA
"A04W",2643,"ACSA",0.03,2019-06-26,NA
"A04W",2643,"ACSA",0.03,2019-07-03,NA
"A04W",2643,"ACSA",0.03,2019-07-10,NA
"A04W",2643,"ACSA",0.03,2019-07-17,NA
"A04W",2643,"ACSA",0.03,2019-07-24,NA
"A04W",2643,"ACSA",0.03,2019-07-31,NA
"A04W",2643,"ACSA",0.03,2019-08-08,NA
"A04W",2643,"ACSA",0.03,2019-08-14,NA
"A04W",2643,"ACSA",0.03,2019-11-12,NA
"A04W",2648,"ACSA",0.05,2018-11-02,NA
"A04W",2648,"ACSA",0.04,2019-04-10,NA
"A04W",2648,"ACSA",0.04,2019-05-17,NA
"A04W",2648,"ACSA",0.04,2019-05-24,NA
"A04W",2648,"ACSA",0.04,2019-05-30,NA
"A04W",2648,"ACSA",0.04,2019-06-05,NA
"A04W",2648,"ACSA",0.04,2019-06-11,NA
"A04W",2648,"ACSA",0.05,2019-06-18,NA
"A04W",2648,"ACSA",0.05,2019-06-26,NA
"A04W",2648,"ACSA",0.06,2019-07-03,NA
"A04W",2648,"ACSA",0.06,2019-07-10,NA
"A04W",2648,"ACSA",0.07,2019-07-17,NA
"A04W",2648,"ACSA",0.08,2019-07-24,NA
"A04W",2648,"ACSA",0.09,2019-07-31,NA
"A04W",2648,"ACSA",0.09,2019-08-08,NA
"A04W",2648,"ACSA",0.09,2019-08-14,NA
"A04W",2648,"ACSA",0.11,2019-11-12,NA
"A04W",2653,"POGR",0.02,2018-11-02,NA
"A04W",2653,"POGR",0.08,2019-04-10,NA
"A04W",2653,"POGR",0.03,2019-05-17,NA
"A04W",2653,"POGR",0.03,2019-05-24,NA
"A04W",2653,"POGR",0.04,2019-05-30,NA
"A04W",2653,"POGR",0.05,2019-06-05,NA
"A04W",2653,"POGR",0.09,2019-06-11,NA
"A04W",2653,"POGR",0.12,2019-06-18,NA
"A04W",2653,"POGR",0.17,2019-06-26,NA
"A04W",2653,"POGR",0.21,2019-07-03,NA
"A04W",2653,"POGR",0.25,2019-07-10,NA
"A04W",2653,"POGR",0.31,2019-07-17,NA
"A04W",2653,"POGR",0.34,2019-07-24,NA
"A04W",2653,"POGR",0.38,2019-07-31,NA
"A04W",2653,"POGR",0.41,2019-08-08,NA
"A04W",2653,"POGR",0.41,2019-08-14,NA
"A04W",2653,"POGR",0.45,2019-11-12,NA
"A04W",2661,"ACSA",0.05,2018-11-02,NA
"A04W",2661,"ACSA",0.06,2019-04-10,NA
"A04W",2661,"ACSA",0.06,2019-05-17,NA
"A04W",2661,"ACSA",0.06,2019-05-24,NA
"A04W",2661,"ACSA",0.06,2019-05-30,NA
"A04W",2661,"ACSA",0.06,2019-06-05,NA
"A04W",2661,"ACSA",0.07,2019-06-11,NA
"A04W",2661,"ACSA",0.07,2019-06-18,NA
"A04W",2661,"ACSA",0.09,2019-06-26,NA
"A04W",2661,"ACSA",0.1,2019-07-03,NA
"A04W",2661,"ACSA",0.1,2019-07-10,NA
"A04W",2661,"ACSA",0.11,2019-07-17,NA
"A04W",2661,"ACSA",0.12,2019-07-24,NA
"A04W",2661,"ACSA",0.12,2019-07-31,NA
"A04W",2661,"ACSA",0.13,2019-08-08,NA
"A04W",2661,"ACSA",0.13,2019-08-14,NA
"A04W",2661,"ACSA",0.15,2019-11-12,NA
"A04W",2663,"ACSA",0.05,2018-11-02,NA
"A04W",2663,"ACSA",0.03,2019-04-10,NA
"A04W",2663,"ACSA",0.04,2019-05-17,NA
"A04W",2663,"ACSA",0.04,2019-05-24,NA
"A04W",2663,"ACSA",0.04,2019-05-30,NA
"A04W",2663,"ACSA",0.04,2019-06-05,NA
"A04W",2663,"ACSA",0.05,2019-06-11,NA
"A04W",2663,"ACSA",0.05,2019-06-18,NA
"A04W",2663,"ACSA",0.05,2019-06-26,NA
"A04W",2663,"ACSA",0.05,2019-07-03,NA
"A04W",2663,"ACSA",0.05,2019-07-10,NA
"A04W",2663,"ACSA",0.05,2019-07-17,NA
"A04W",2663,"ACSA",0.05,2019-07-24,NA
"A04W",2663,"ACSA",0.05,2019-07-31,NA
"A04W",2663,"ACSA",0.05,2019-08-08,NA
"A04W",2663,"ACSA",0.05,2019-08-14,NA
"A04W",2663,"ACSA",0.05,2019-11-12,NA
"A04W",2664,"FAGR",0.03,2018-11-02,NA
"A04W",2664,"FAGR",0.03,2019-04-10,NA
"A04W",2664,"FAGR",0.03,2019-05-17,NA
"A04W",2664,"FAGR",0.03,2019-05-24,NA
"A04W",2664,"FAGR",0.03,2019-05-30,NA
"A04W",2664,"FAGR",0.03,2019-06-05,NA
"A04W",2664,"FAGR",0.03,2019-06-11,NA
"A04W",2664,"FAGR",0.03,2019-06-18,NA
"A04W",2664,"FAGR",0.03,2019-06-26,NA
"A04W",2664,"FAGR",0.03,2019-07-03,NA
"A04W",2664,"FAGR",0.03,2019-07-10,NA
"A04W",2664,"FAGR",0.03,2019-07-17,NA
"A04W",2664,"FAGR",0.03,2019-07-24,NA
"A04W",2664,"FAGR",0.03,2019-07-31,NA
"A04W",2664,"FAGR",0.03,2019-08-08,NA
"A04W",2664,"FAGR",0.03,2019-08-14,NA
"A04W",2664,"FAGR",0.03,2019-11-12,NA
"A04W",2666,"ACSA",0,2018-11-02,NA
"A04W",2666,"ACSA",-0.01,2019-04-10,NA
"A04W",2666,"ACSA",-0.01,2019-05-17,NA
"A04W",2666,"ACSA",-0.01,2019-05-24,NA
"A04W",2666,"ACSA",-0.01,2019-05-30,NA
"A04W",2666,"ACSA",-0.01,2019-06-05,NA
"A04W",2666,"ACSA",0,2019-06-11,NA
"A04W",2666,"ACSA",0,2019-06-18,NA
"A04W",2666,"ACSA",0.03,2019-06-26,NA
"A04W",2666,"ACSA",0.06,2019-07-03,NA
"A04W",2666,"ACSA",0.09,2019-07-10,NA
"A04W",2666,"ACSA",0.11,2019-07-17,NA
"A04W",2666,"ACSA",0.13,2019-07-24,NA
"A04W",2666,"ACSA",0.15,2019-07-31,NA
"A04W",2666,"ACSA",0.16,2019-08-08,NA
"A04W",2666,"ACSA",0.16,2019-08-14,NA
"A04W",2666,"ACSA",0.19,2019-11-12,NA
"B01E",1654,"QURU",0.07,2018-11-02,NA
"B01E",1654,"QURU",0.07,2019-04-10,NA
"B01E",1654,"QURU",0.07,2019-05-17,NA
"B01E",1654,"QURU",0.07,2019-05-23,NA
"B01E",1654,"QURU",0.07,2019-05-30,NA
"B01E",1654,"QURU",0.07,2019-06-05,NA
"B01E",1654,"QURU",0.07,2019-06-11,NA
"B01E",1654,"QURU",0.07,2019-06-18,NA
"B01E",1654,"QURU",0.07,2019-06-26,NA
"B01E",1654,"QURU",0.07,2019-07-03,NA
"B01E",1654,"QURU",0.08,2019-07-10,NA
"B01E",1654,"QURU",0.09,2019-07-17,NA
"B01E",1654,"QURU",0.1,2019-07-24,NA
"B01E",1654,"QURU",0.11,2019-07-31,NA
"B01E",1654,"QURU",0.11,2019-08-08,NA
"B01E",1654,"QURU",0.11,2019-08-14,NA
"B01E",1654,"QURU",0.12,2019-11-12,NA
"B01E",1656,"QURU",0.05,2018-11-02,NA
"B01E",1656,"QURU",0.04,2019-04-10,NA
"B01E",1656,"QURU",0.04,2019-05-17,NA
"B01E",1656,"QURU",0.04,2019-05-23,NA
"B01E",1656,"QURU",0.04,2019-05-30,NA
"B01E",1656,"QURU",0.04,2019-06-05,NA
"B01E",1656,"QURU",0.04,2019-06-11,NA
"B01E",1656,"QURU",0.04,2019-06-18,NA
"B01E",1656,"QURU",0.04,2019-06-26,NA
"B01E",1656,"QURU",0.04,2019-07-03,NA
"B01E",1656,"QURU",0.04,2019-07-10,NA
"B01E",1656,"QURU",0.04,2019-07-17,NA
"B01E",1656,"QURU",0.04,2019-07-24,NA
"B01E",1656,"QURU",0.04,2019-07-31,NA
"B01E",1656,"QURU",0.04,2019-08-08,NA
"B01E",1656,"QURU",0.04,2019-08-14,NA
"B01E",1656,"QURU",0.04,2019-11-12,NA
"B01E",1657,"FAGR",0.05,2018-11-02,NA
"B01E",1657,"FAGR",0.05,2019-04-10,NA
"B01E",1657,"FAGR",0.05,2019-05-17,NA
"B01E",1657,"FAGR",0.05,2019-05-23,NA
"B01E",1657,"FAGR",0.05,2019-05-30,NA
"B01E",1657,"FAGR",0.05,2019-06-05,NA
"B01E",1657,"FAGR",0.05,2019-06-11,NA
"B01E",1657,"FAGR",0.05,2019-06-18,NA
"B01E",1657,"FAGR",0.05,2019-06-26,NA
"B01E",1657,"FAGR",0.06,2019-07-03,NA
"B01E",1657,"FAGR",0.08,2019-07-10,NA
"B01E",1657,"FAGR",0.1,2019-07-17,NA
"B01E",1657,"FAGR",0.11,2019-07-24,NA
"B01E",1657,"FAGR",0.11,2019-07-31,NA
"B01E",1657,"FAGR",0.12,2019-08-08,NA
"B01E",1657,"FAGR",0.12,2019-08-14,NA
"B01E",1657,"FAGR",0.14,2019-11-12,NA
"B01E",1658,"ACRU",0,2018-11-02,"reset"
"B01E",1658,"ACRU",-0.06,2019-04-10,NA
"B01E",1658,"ACRU",-0.06,2019-05-17,NA
"B01E",1658,"ACRU",-0.05,2019-05-23,NA
"B01E",1658,"ACRU",-0.05,2019-05-30,NA
"B01E",1658,"ACRU",-0.05,2019-06-05,NA
"B01E",1658,"ACRU",-0.05,2019-06-11,NA
"B01E",1658,"ACRU",-0.05,2019-06-18,NA
"B01E",1658,"ACRU",-0.04,2019-06-26,NA
"B01E",1658,"ACRU",-0.03,2019-07-03,NA
"B01E",1658,"ACRU",-0.02,2019-07-10,NA
"B01E",1658,"ACRU",0.01,2019-07-17,NA
"B01E",1658,"ACRU",0.02,2019-07-24,NA
"B01E",1658,"ACRU",0.03,2019-07-31,NA
"B01E",1658,"ACRU",0.03,2019-08-08,NA
"B01E",1658,"ACRU",0.03,2019-08-14,NA
"B01E",1658,"ACRU",0.04,2019-11-12,NA
"B01E",1662,"ACRU",0.01,2018-11-02,NA
"B01E",1662,"ACRU",0.04,2019-04-10,NA
"B01E",1662,"ACRU",0.03,2019-05-17,NA
"B01E",1662,"ACRU",0.03,2019-05-23,NA
"B01E",1662,"ACRU",0.03,2019-05-30,NA
"B01E",1662,"ACRU",0.03,2019-06-05,NA
"B01E",1662,"ACRU",0.03,2019-06-11,NA
"B01E",1662,"ACRU",0.03,2019-06-18,NA
"B01E",1662,"ACRU",0.03,2019-06-26,NA
"B01E",1662,"ACRU",0.06,2019-07-03,NA
"B01E",1662,"ACRU",0.06,2019-07-10,NA
"B01E",1662,"ACRU",0.09,2019-07-17,NA
"B01E",1662,"ACRU",0.09,2019-07-24,NA
"B01E",1662,"ACRU",0.11,2019-07-31,NA
"B01E",1662,"ACRU",0.11,2019-08-08,NA
"B01E",1662,"ACRU",0.11,2019-08-14,NA
"B01E",1662,"ACRU",0.14,2019-11-12,NA
"B01E",1667,"ACRU",0,2018-11-02,"reset"
"B01E",1667,"ACRU",-0.04,2019-04-10,NA
"B01E",1667,"ACRU",-0.04,2019-05-17,NA
"B01E",1667,"ACRU",-0.04,2019-05-23,NA
"B01E",1667,"ACRU",-0.03,2019-05-30,NA
"B01E",1667,"ACRU",-0.04,2019-06-05,NA
"B01E",1667,"ACRU",-0.03,2019-06-11,NA
"B01E",1667,"ACRU",-0.03,2019-06-18,NA
"B01E",1667,"ACRU",-0.01,2019-06-26,NA
